scientific_name,latitude,longitude,country,date,year,month,common_name
Magumma parva,22.077371,-159.6234455,United States of America,2024-09-01,2024,9,Anianiau
Magumma parva,22.186451,-159.569451,United States of America,2024-12-01,2024,12,Anianiau
Magumma parva,22.042421,-159.5538565,United States of America,2025-02-01,2025,2,Anianiau
Magumma parva,22.065338,-159.538262,United States of America,2025-04-01,2025,4,Anianiau
Magumma parva,22.190414,-159.692299,United States of America,2025-05-01,2025,5,Anianiau
Malacocincla abbotti,1.348753,103.83237,Singapore,2022-01-01,2022,1,Abbotts Babbler
Malacocincla abbotti,1.348753,103.83237,Singapore,2022-01-01,2022,1,Abbotts Babbler
Malacocincla abbotti,9.771304,100.020941,Thailand,2022-02-01,2022,2,Abbotts Babbler
Malacocincla abbotti,11.577868,104.96675,Cambodia,2022-03-01,2022,3,Abbotts Babbler
Malacocincla abbotti,10.053827666666669,92.817829,India,2022-04-01,2022,4,Abbotts Babbler
Malacocincla abbotti,8.529787333333333,96.662588,Bangladesh,2022-05-01,2022,5,Abbotts Babbler
Malacocincla abbotti,7.005747,100.507347,Thailand,2022-06-01,2022,6,Abbotts Babbler
Malacocincla abbotti,1.383612,103.821639,Singapore,2022-07-01,2022,7,Abbotts Babbler
Malacocincla abbotti,1.363178,103.776495,Singapore,2022-08-01,2022,8,Abbotts Babbler
Malacocincla abbotti,6.703208,100.224119,Malaysia,2022-09-01,2022,9,Abbotts Babbler
Malacocincla abbotti,6.658988,100.697487,Thailand,2022-10-01,2022,10,Abbotts Babbler
Malacocincla abbotti,12.780168,99.555992,Thailand,2022-11-01,2022,11,Abbotts Babbler
Malacocincla abbotti,11.426868,107.428494,Viet Nam,2022-12-01,2022,12,Abbotts Babbler
Malacocincla abbotti,12.885808,99.590814,Thailand,2023-01-01,2023,1,Abbotts Babbler
Malacocincla abbotti,12.45006,99.5175,Thailand,2023-02-01,2023,2,Abbotts Babbler
Malacocincla abbotti,12.667934,93.396676,India,2023-03-01,2023,3,Abbotts Babbler
Malacocincla abbotti,12.885808,99.590814,Thailand,2023-04-01,2023,4,Abbotts Babbler
Malacocincla abbotti,11.42492,107.425442,Viet Nam,2023-05-01,2023,5,Abbotts Babbler
Malacocincla abbotti,7.034941,100.525188,Thailand,2023-06-01,2023,6,Abbotts Babbler
Malacocincla abbotti,1.383612,103.821639,Singapore,2023-07-01,2023,7,Abbotts Babbler
Malacocincla abbotti,2.769575,101.975469,Malaysia,2023-08-01,2023,8,Abbotts Babbler
Malacocincla abbotti,5.269272,100.41583,Malaysia,2023-09-01,2023,9,Abbotts Babbler
Malacocincla abbotti,18.3134,102.6129,Lao People’s Democratic Republic,2023-10-01,2023,10,Abbotts Babbler
Malacocincla abbotti,8.910793,98.530135,Thailand,2023-11-01,2023,11,Abbotts Babbler
Malacocincla abbotti,8.878185,98.717696,Thailand,2023-12-01,2023,12,Abbotts Babbler
Malacocincla abbotti,7.92757,92.966671,India,2024-01-01,2024,1,Abbotts Babbler
Malacocincla abbotti,6.976955,100.777402,Thailand,2024-02-01,2024,2,Abbotts Babbler
Malacocincla abbotti,12.847903,99.522605,Thailand,2024-03-01,2024,3,Abbotts Babbler
Malacocincla abbotti,10.797007,93.299658,India,2024-04-01,2024,4,Abbotts Babbler
Malacocincla abbotti,8.746111,99.672159,Thailand,2024-05-01,2024,5,Abbotts Babbler
Malacocincla abbotti,18.2132,104.52,Lao People’s Democratic Republic,2024-06-01,2024,6,Abbotts Babbler
Malacocincla abbotti,8.977713,98.638188,Thailand,2024-07-01,2024,7,Abbotts Babbler
Malacocincla abbotti,1.381716,103.822103,Singapore,2024-09-01,2024,9,Abbotts Babbler
Malacocincla abbotti,6.378194,99.790178,Malaysia,2024-10-01,2024,10,Abbotts Babbler
Malacocincla abbotti,4.840397,100.635997,Malaysia,2024-11-01,2024,11,Abbotts Babbler
Malacocincla abbotti,6.750117,100.048264,Thailand,2024-12-01,2024,12,Abbotts Babbler
Malacocincla abbotti,7.8320265,91.918703,Bangladesh,2025-01-01,2025,1,Abbotts Babbler
Malacocincla abbotti,8.913936,98.489699,Thailand,2025-02-01,2025,2,Abbotts Babbler
Malacocincla abbotti,9.433956,97.8618,Myanmar,2025-03-01,2025,3,Abbotts Babbler
Malacocincla abbotti,1.383612,103.821639,Singapore,2025-04-01,2025,4,Abbotts Babbler
Malacocincla abbotti,12.847753,99.522625,Thailand,2025-05-01,2025,5,Abbotts Babbler
Malurus splendens,-34.77443,117.701426,Australia,2022-01-01,2022,1,Splendid Wren
Malurus splendens,-34.774412,117.701383,Australia,2022-02-01,2022,2,Splendid Wren
Malurus splendens,-34.774377,117.701426,Australia,2022-03-01,2022,3,Splendid Wren
Malurus splendens,-34.774417,117.701426,Australia,2022-04-01,2022,4,Splendid Wren
Malurus splendens,-35.024852,117.257377,Australia,2022-05-01,2022,5,Splendid Wren
Malurus splendens,-34.77443,117.701426,Australia,2022-06-01,2022,6,Splendid Wren
Malurus splendens,-31.743986,115.779417,Australia,2022-07-01,2022,7,Splendid Wren
Malurus splendens,-31.844601,115.954408,Australia,2022-08-01,2022,8,Splendid Wren
Malurus splendens,-33.812272,116.005219,Australia,2022-09-01,2022,9,Splendid Wren
Malurus splendens,-33.976346,115.761781,Australia,2022-10-01,2022,10,Splendid Wren
Malurus splendens,-33.73449,115.014236,Australia,2022-11-01,2022,11,Splendid Wren
Malurus splendens,-31.955988,116.065565,Australia,2022-12-01,2022,12,Splendid Wren
Malurus splendens,-32.5,115.8,Australia,2023-01-01,2023,1,Splendid Wren
Malurus splendens,-33.656846,115.281713,Australia,2023-02-01,2023,2,Splendid Wren
Malurus splendens,-34.39313,117.425484,Australia,2023-03-01,2023,3,Splendid Wren
Malurus splendens,-31.337572,115.598838,Australia,2023-04-01,2023,4,Splendid Wren
Malurus splendens,-34.77443,117.701426,Australia,2023-05-01,2023,5,Splendid Wren
Malurus splendens,-34.35955,116.6928455,Australia,2023-06-01,2023,6,Splendid Wren
Malurus splendens,-31.543547,115.684265,Australia,2023-07-01,2023,7,Splendid Wren
Malurus splendens,-34.280166,116.249226,Australia,2023-08-01,2023,8,Splendid Wren
Malurus splendens,-31.545336,115.682285,Australia,2023-09-01,2023,9,Splendid Wren
Malurus splendens,-35.357267,115.71477466666666,Australia,2023-10-01,2023,10,Splendid Wren
Malurus splendens,-33.764738,115.74726433333332,Australia,2023-11-01,2023,11,Splendid Wren
Malurus splendens,-31.745408,115.779754,Australia,2023-12-01,2023,12,Splendid Wren
Malurus splendens,-34.371253,116.278595,Australia,2024-01-01,2024,1,Splendid Wren
Malurus splendens,-34.77443,117.701426,Australia,2024-02-01,2024,2,Splendid Wren
Malurus splendens,-32.802579,116.097602,Australia,2024-03-01,2024,3,Splendid Wren
Malurus splendens,-32.369592,116.007317,Australia,2024-04-01,2024,4,Splendid Wren
Malurus splendens,-34.781506,117.700466,Australia,2024-05-01,2024,5,Splendid Wren
Malurus splendens,-34.780582,117.701079,Australia,2024-06-01,2024,6,Splendid Wren
Malurus splendens,-31.626472,116.036142,Australia,2024-07-01,2024,7,Splendid Wren
Malurus splendens,-31.7384,115.776987,Australia,2024-08-01,2024,8,Splendid Wren
Malurus splendens,-34.705006,115.875402,Australia,2024-09-01,2024,9,Splendid Wren
Malurus splendens,-34.095696,115.973817,Australia,2024-10-01,2024,10,Splendid Wren
Malurus splendens,-30.744823,115.9648555,Australia,2024-11-01,2024,11,Splendid Wren
Malurus splendens,-33.76016,115.955894,Australia,2024-12-01,2024,12,Splendid Wren
Malurus splendens,-34.782654,117.699667,Australia,2025-01-01,2025,1,Splendid Wren
Malurus splendens,-34.025311,115.100224,Australia,2025-02-01,2025,2,Splendid Wren
Malurus splendens,-34.77443,117.701426,Australia,2025-03-01,2025,3,Splendid Wren
Malurus splendens,-35.012588,117.909624,Australia,2025-04-01,2025,4,Splendid Wren
Malurus splendens,-32.542438,115.773003,Australia,2025-05-01,2025,5,Splendid Wren
Malurus splendens,-32.158672,115.8651,Australia,2025-06-01,2025,6,Splendid Wren
Malurus splendens,-33.390513,115.98272,Australia,2025-07-01,2025,7,Splendid Wren
Mareca americana,30.24825,-97.699898,United States of America,2022-01-01,2022,1,American Wigeon
Mareca americana,32.747515,-97.351396,United States of America,2022-02-01,2022,2,American Wigeon
Mareca americana,33.453653,-111.946822,United States of America,2022-03-01,2022,3,American Wigeon
Mareca americana,44.301398,-76.197068,Canada,2022-04-01,2022,4,American Wigeon
Mareca americana,42.174775,-78.986045,United States of America,2022-05-01,2022,5,American Wigeon
Mareca americana,45.714479,-73.494477,Canada,2022-06-01,2022,6,American Wigeon
Mareca americana,64.8386,-147.776108,United States of America,2022-07-01,2022,7,American Wigeon
Mareca americana,51.06927,-114.14343,Canada,2022-08-01,2022,8,American Wigeon
Mareca americana,43.289348,-79.886788,Canada,2022-09-01,2022,9,American Wigeon
Mareca americana,25.874182,-100.146833,Mexico,2022-10-01,2022,10,American Wigeon
Mareca americana,34.24255,-97.451803,United States of America,2022-11-01,2022,11,American Wigeon
Mareca americana,45.484053,-123.844228,United States of America,2022-12-01,2022,12,American Wigeon
Mareca americana,49.128504,-121.953031,Canada,2023-01-01,2023,1,American Wigeon
Mareca americana,40.956673,-111.91671,United States of America,2023-02-01,2023,2,American Wigeon
Mareca americana,40.655083,-74.016785,United States of America,2023-03-01,2023,3,American Wigeon
Mareca americana,43.842352,-78.960746,Canada,2023-04-01,2023,4,American Wigeon
Mareca americana,50.499696,-116.025003,Canada,2023-05-01,2023,5,American Wigeon
Mareca americana,53.6241,-113.481646,Canada,2023-06-01,2023,6,American Wigeon
Mareca americana,32.81688,-106.122833,United States of America,2023-07-01,2023,7,American Wigeon
Mareca americana,45.902893,-64.367825,Canada,2023-08-01,2023,8,American Wigeon
Mareca americana,41.639419,-87.858031,United States of America,2023-09-01,2023,9,American Wigeon
Mareca americana,35.084967,-106.622661,United States of America,2023-10-01,2023,10,American Wigeon
Mareca americana,37.354697,-109.437436,United States of America,2023-11-01,2023,11,American Wigeon
Mareca americana,48.437625,-123.293308,Canada,2023-12-01,2023,12,American Wigeon
Mareca americana,47.993778,-122.492922,United States of America,2024-01-01,2024,1,American Wigeon
Mareca americana,40.683362,-74.116325,United States of America,2024-02-01,2024,2,American Wigeon
Mareca americana,37.253639,-109.598188,United States of America,2024-03-01,2024,3,American Wigeon
Mareca americana,35.19882,-101.915207,United States of America,2024-04-01,2024,4,American Wigeon
Mareca americana,46.13181,-60.189559,Canada,2024-05-01,2024,5,American Wigeon
Mareca americana,36.545805,-99.558409,United States of America,2024-06-01,2024,6,American Wigeon
Mareca americana,53.515869,-113.540422,Canada,2024-07-01,2024,7,American Wigeon
Mareca americana,46.717395,-99.45825,United States of America,2024-08-01,2024,8,American Wigeon
Mareca americana,45.079972,-64.48987,Canada,2024-09-01,2024,9,American Wigeon
Mareca americana,51.687336,-113.80474,Canada,2024-10-01,2024,10,American Wigeon
Mareca americana,45.371917,-75.794267,Canada,2024-11-01,2024,11,American Wigeon
Mareca americana,32.591354,-117.117813,United States of America,2024-12-01,2024,12,American Wigeon
Mareca americana,30.07662,-84.178168,United States of America,2025-01-01,2025,1,American Wigeon
Mareca americana,44.056358,-123.069458,United States of America,2025-02-01,2025,2,American Wigeon
Mareca americana,40.868019,-74.750865,United States of America,2025-03-01,2025,3,American Wigeon
Mareca americana,50.871877,-113.99153,Canada,2025-04-01,2025,4,American Wigeon
Mareca americana,52.953018,-123.778495,Canada,2025-05-01,2025,5,American Wigeon
Mareca americana,50.97442,-114.028594,Canada,2025-06-01,2025,6,American Wigeon
Megaceryle alcyon,25.874345,-100.147022,Mexico,2022-01-01,2022,1,Belted Kingfisher
Megaceryle alcyon,41.821629,-88.043862,United States of America,2022-02-01,2022,2,Belted Kingfisher
Megaceryle alcyon,27.860302,-80.447274,United States of America,2022-03-01,2022,3,Belted Kingfisher
Megaceryle alcyon,40.64968,-73.994186,United States of America,2022-04-01,2022,4,Belted Kingfisher
Megaceryle alcyon,42.701965,-84.446223,United States of America,2022-05-01,2022,5,Belted Kingfisher
Megaceryle alcyon,41.552816,-70.585736,United States of America,2022-06-01,2022,6,Belted Kingfisher
Megaceryle alcyon,39.590075,-82.593185,United States of America,2022-07-01,2022,7,Belted Kingfisher
Megaceryle alcyon,43.599048,-84.788814,United States of America,2022-08-01,2022,8,Belted Kingfisher
Megaceryle alcyon,40.169252,-84.0223725,United States of America,2022-09-01,2022,9,Belted Kingfisher
Megaceryle alcyon,40.000708,-83.255931,United States of America,2022-10-01,2022,10,Belted Kingfisher
Megaceryle alcyon,40.66807,-73.470171,United States of America,2022-11-01,2022,11,Belted Kingfisher
Megaceryle alcyon,41.014923,-81.357907,United States of America,2022-12-01,2022,12,Belted Kingfisher
Megaceryle alcyon,41.926697,-70.550046,United States of America,2023-01-01,2023,1,Belted Kingfisher
Megaceryle alcyon,30.399403,-90.899967,United States of America,2023-02-01,2023,2,Belted Kingfisher
Megaceryle alcyon,28.574937,-80.990179,United States of America,2023-03-01,2023,3,Belted Kingfisher
Megaceryle alcyon,38.697908,-90.508211,United States of America,2023-04-01,2023,4,Belted Kingfisher
Megaceryle alcyon,44.389505,-79.68364,Canada,2023-05-01,2023,5,Belted Kingfisher
Megaceryle alcyon,43.59321,-79.510923,Canada,2023-06-01,2023,6,Belted Kingfisher
Megaceryle alcyon,40.6819,-81.971421,United States of America,2023-07-01,2023,7,Belted Kingfisher
Megaceryle alcyon,35.367772,-75.500075,United States of America,2023-08-01,2023,8,Belted Kingfisher
Megaceryle alcyon,40.155514,-75.227317,United States of America,2023-09-01,2023,9,Belted Kingfisher
Megaceryle alcyon,41.880266,-87.623599,United States of America,2023-10-01,2023,10,Belted Kingfisher
Megaceryle alcyon,38.82772,-77.12174,United States of America,2023-11-01,2023,11,Belted Kingfisher
Megaceryle alcyon,28.707578,-81.437033,United States of America,2023-12-01,2023,12,Belted Kingfisher
Megaceryle alcyon,38.40824,-77.321628,United States of America,2024-01-01,2024,1,Belted Kingfisher
Megaceryle alcyon,39.001461,-77.247887,United States of America,2024-02-01,2024,2,Belted Kingfisher
Megaceryle alcyon,32.628733,-97.467888,United States of America,2024-03-01,2024,3,Belted Kingfisher
Megaceryle alcyon,31.334785,-94.709598,United States of America,2024-04-01,2024,4,Belted Kingfisher
Megaceryle alcyon,35.112481,-89.6549935,United States of America,2024-05-01,2024,5,Belted Kingfisher
Megaceryle alcyon,39.33778,-84.600389,United States of America,2024-06-01,2024,6,Belted Kingfisher
Megaceryle alcyon,44.21,-69.38,United States of America,2024-07-01,2024,7,Belted Kingfisher
Megaceryle alcyon,41.902942,-85.95655,United States of America,2024-08-01,2024,8,Belted Kingfisher
Megaceryle alcyon,45.470145,-73.939954,Canada,2024-09-01,2024,9,Belted Kingfisher
Megaceryle alcyon,42.540475,-74.301972,United States of America,2024-10-01,2024,10,Belted Kingfisher
Megaceryle alcyon,29.042001,-82.569551,United States of America,2024-11-01,2024,11,Belted Kingfisher
Megaceryle alcyon,34.99381,-82.2962,United States of America,2024-12-01,2024,12,Belted Kingfisher
Megaceryle alcyon,36.003578,-78.949303,United States of America,2025-01-01,2025,1,Belted Kingfisher
Megaceryle alcyon,36.369425,-89.576916,Mexico,2025-02-01,2025,2,Belted Kingfisher
Megaceryle alcyon,36.735272,-76.297895,United States of America,2025-03-01,2025,3,Belted Kingfisher
Megaceryle alcyon,41.173474,-95.884209,United States of America,2025-04-01,2025,4,Belted Kingfisher
Megaceryle alcyon,42.585138,-80.440205,Canada,2025-05-01,2025,5,Belted Kingfisher
Megaceryle alcyon,42.36814,-75.579858,United States of America,2025-06-01,2025,6,Belted Kingfisher
Megaceryle lugubris,29.790535,79.559276,India,2022-01-01,2022,1,Crested Kingfisher
Megaceryle lugubris,39.699729,115.962702,China,2022-02-01,2022,2,Crested Kingfisher
Megaceryle lugubris,29.344309,79.529432,India,2022-03-01,2022,3,Crested Kingfisher
Megaceryle lugubris,27.037135,88.076223,India,2022-04-01,2022,4,Crested Kingfisher
Megaceryle lugubris,33.604607,74.15019,India,2022-05-01,2022,5,Crested Kingfisher
Megaceryle lugubris,40.516968,117.141033,China,2022-06-01,2022,6,Crested Kingfisher
Megaceryle lugubris,30.37487,78.05842,India,2022-07-01,2022,7,Crested Kingfisher
Megaceryle lugubris,30.819952,116.04009,China,2022-08-01,2022,8,Crested Kingfisher
Megaceryle lugubris,29.698763,79.814397,India,2022-09-01,2022,9,Crested Kingfisher
Megaceryle lugubris,29.733338,79.66908,India,2022-10-01,2022,10,Crested Kingfisher
Megaceryle lugubris,29.38063,79.599751,India,2022-11-01,2022,11,Crested Kingfisher
Megaceryle lugubris,19.386899,98.712685,Thailand,2022-12-01,2022,12,Crested Kingfisher
Megaceryle lugubris,26.836404,88.342391,India,2023-01-01,2023,1,Crested Kingfisher
Megaceryle lugubris,31.503649,104.754202,China,2023-02-01,2023,2,Crested Kingfisher
Megaceryle lugubris,39.63999,115.58906,China,2023-03-01,2023,3,Crested Kingfisher
Megaceryle lugubris,29.365769,79.585563,India,2023-04-01,2023,4,Crested Kingfisher
Megaceryle lugubris,27.309683,88.585177,India,2023-05-01,2023,5,Crested Kingfisher
Megaceryle lugubris,29.438381,118.165286,China,2023-06-01,2023,6,Crested Kingfisher
Megaceryle lugubris,44.05671,145.7716,Russian Federation,2023-07-01,2023,7,Crested Kingfisher
Megaceryle lugubris,29.779006,79.496671,India,2023-08-01,2023,8,Crested Kingfisher
Megaceryle lugubris,29.446407,79.559642,India,2023-09-01,2023,9,Crested Kingfisher
Megaceryle lugubris,43.888308,145.623192,Russian Federation,2023-10-01,2023,10,Crested Kingfisher
Megaceryle lugubris,43.9278,145.5945,Russian Federation,2023-11-01,2023,11,Crested Kingfisher
Megaceryle lugubris,44.05224,145.76732,Russian Federation,2023-12-01,2023,12,Crested Kingfisher
Megaceryle lugubris,29.750473,78.639596,India,2024-01-01,2024,1,Crested Kingfisher
Megaceryle lugubris,40.0311,116.379139,China,2024-02-01,2024,2,Crested Kingfisher
Megaceryle lugubris,44.19706,146.01664,Russian Federation,2024-03-01,2024,3,Crested Kingfisher
Megaceryle lugubris,43.92833,145.59457,Russian Federation,2024-04-01,2024,4,Crested Kingfisher
Megaceryle lugubris,43.887878,145.624682,Russian Federation,2024-05-01,2024,5,Crested Kingfisher
Megaceryle lugubris,32.550374,104.818615,China,2024-06-01,2024,6,Crested Kingfisher
Megaceryle lugubris,39.888495,116.133038,China,2024-07-01,2024,7,Crested Kingfisher
Megaceryle lugubris,43.457811,144.697108,Japan,2024-08-01,2024,8,Crested Kingfisher
Megaceryle lugubris,43.88738,145.62558,Russian Federation,2024-09-01,2024,9,Crested Kingfisher
Megaceryle lugubris,29.365719,79.585831,India,2024-10-01,2024,10,Crested Kingfisher
Megaceryle lugubris,35.410892,139.00237,Japan,2024-11-01,2024,11,Crested Kingfisher
Megaceryle lugubris,43.887386,145.624656,Russian Federation,2024-12-01,2024,12,Crested Kingfisher
Megaceryle lugubris,43.888794,145.624708,Russian Federation,2025-01-01,2025,1,Crested Kingfisher
Megaceryle lugubris,43.7766,145.51668,Russian Federation,2025-02-01,2025,2,Crested Kingfisher
Megaceryle lugubris,29.556866,79.111018,India,2025-03-01,2025,3,Crested Kingfisher
Megaceryle lugubris,29.525997,79.099257,India,2025-04-01,2025,4,Crested Kingfisher
Megaceryle lugubris,31.127113,115.233493,China,2025-05-01,2025,5,Crested Kingfisher
Megaceryle lugubris,36.544693,116.804749,China,2025-06-01,2025,6,Crested Kingfisher
Megaceryle lugubris,30.807838,115.318202,China,2025-07-01,2025,7,Crested Kingfisher
Melanerpes erythrocephalus,45.568935,-84.680114,United States of America,2022-01-01,2022,1,Red Headed Woodpecker
Melanerpes erythrocephalus,32.973764,-96.626566,United States of America,2022-02-01,2022,2,Red Headed Woodpecker
Melanerpes erythrocephalus,34.110546,-81.121117,United States of America,2022-03-01,2022,3,Red Headed Woodpecker
Melanerpes erythrocephalus,30.54437,-90.935564,United States of America,2022-04-01,2022,4,Red Headed Woodpecker
Melanerpes erythrocephalus,28.611691,-82.326729,United States of America,2022-05-01,2022,5,Red Headed Woodpecker
Melanerpes erythrocephalus,39.348429,-85.067453,United States of America,2022-06-01,2022,6,Red Headed Woodpecker
Melanerpes erythrocephalus,30.209237,-95.764642,United States of America,2022-07-01,2022,7,Red Headed Woodpecker
Melanerpes erythrocephalus,27.560767,-81.413984,United States of America,2022-08-01,2022,8,Red Headed Woodpecker
Melanerpes erythrocephalus,33.443445,-85.579956,United States of America,2022-09-01,2022,9,Red Headed Woodpecker
Melanerpes erythrocephalus,29.656345,-82.275245,United States of America,2022-10-01,2022,10,Red Headed Woodpecker
Melanerpes erythrocephalus,38.690087,-92.931729,United States of America,2022-11-01,2022,11,Red Headed Woodpecker
Melanerpes erythrocephalus,36.116496,-97.208626,United States of America,2022-12-01,2022,12,Red Headed Woodpecker
Melanerpes erythrocephalus,32.977413,-97.098178,United States of America,2023-01-01,2023,1,Red Headed Woodpecker
Melanerpes erythrocephalus,26.1382,-81.61271,United States of America,2023-02-01,2023,2,Red Headed Woodpecker
Melanerpes erythrocephalus,35.343953,-90.222717,United States of America,2023-03-01,2023,3,Red Headed Woodpecker
Melanerpes erythrocephalus,29.847759,-81.961863,United States of America,2023-04-01,2023,4,Red Headed Woodpecker
Melanerpes erythrocephalus,41.731781,-93.673926,United States of America,2023-05-01,2023,5,Red Headed Woodpecker
Melanerpes erythrocephalus,38.606789,-78.175278,United States of America,2023-06-01,2023,6,Red Headed Woodpecker
Melanerpes erythrocephalus,31.256802,-85.436998,United States of America,2023-07-01,2023,7,Red Headed Woodpecker
Melanerpes erythrocephalus,36.343691,-83.804079,United States of America,2023-08-01,2023,8,Red Headed Woodpecker
Melanerpes erythrocephalus,41.320683,-81.59148,United States of America,2023-09-01,2023,9,Red Headed Woodpecker
Melanerpes erythrocephalus,39.056571,-77.401837,United States of America,2023-10-01,2023,10,Red Headed Woodpecker
Melanerpes erythrocephalus,36.225459,-95.897623,United States of America,2023-11-01,2023,11,Red Headed Woodpecker
Melanerpes erythrocephalus,40.602726,-77.760716,United States of America,2023-12-01,2023,12,Red Headed Woodpecker
Melanerpes erythrocephalus,28.599539,-82.3771,United States of America,2024-01-01,2024,1,Red Headed Woodpecker
Melanerpes erythrocephalus,36.257892,-92.479755,United States of America,2024-02-01,2024,2,Red Headed Woodpecker
Melanerpes erythrocephalus,27.669498,-80.904396,United States of America,2024-03-01,2024,3,Red Headed Woodpecker
Melanerpes erythrocephalus,29.857313,-85.337928,United States of America,2024-04-01,2024,4,Red Headed Woodpecker
Melanerpes erythrocephalus,40.67268,-81.641813,United States of America,2024-05-01,2024,5,Red Headed Woodpecker
Melanerpes erythrocephalus,27.020343,-80.127871,United States of America,2024-06-01,2024,6,Red Headed Woodpecker
Melanerpes erythrocephalus,41.391284,-81.690708,United States of America,2024-07-01,2024,7,Red Headed Woodpecker
Melanerpes erythrocephalus,38.440968,-76.095529,United States of America,2024-08-01,2024,8,Red Headed Woodpecker
Melanerpes erythrocephalus,43.029953,-85.876013,United States of America,2024-09-01,2024,9,Red Headed Woodpecker
Melanerpes erythrocephalus,41.485063,-81.574547,United States of America,2024-10-01,2024,10,Red Headed Woodpecker
Melanerpes erythrocephalus,32.322591,-91.350013,United States of America,2024-11-01,2024,11,Red Headed Woodpecker
Melanerpes erythrocephalus,36.507039,-87.371631,United States of America,2024-12-01,2024,12,Red Headed Woodpecker
Melanerpes erythrocephalus,32.849794,-97.476433,United States of America,2025-01-01,2025,1,Red Headed Woodpecker
Melanerpes erythrocephalus,36.624091,-88.306482,United States of America,2025-02-01,2025,2,Red Headed Woodpecker
Melanerpes erythrocephalus,26.943574,-80.561534,United States of America,2025-03-01,2025,3,Red Headed Woodpecker
Melanerpes erythrocephalus,34.774628,-82.356608,United States of America,2025-04-01,2025,4,Red Headed Woodpecker
Melanerpes erythrocephalus,41.830881,-87.812659,United States of America,2025-05-01,2025,5,Red Headed Woodpecker
Melanerpes erythrocephalus,39.151325,-86.52893,United States of America,2025-06-01,2025,6,Red Headed Woodpecker
Melanerpes erythrocephalus,44.08971,-89.489623,United States of America,2025-07-01,2025,7,Red Headed Woodpecker
Melanerpes uropygialis,32.2157,-110.8151,United States of America,2022-01-01,2022,1,Gila Woodpecker
Melanerpes uropygialis,33.474294,-111.914488,United States of America,2022-02-01,2022,2,Gila Woodpecker
Melanerpes uropygialis,33.649725,-111.850918,United States of America,2022-03-01,2022,3,Gila Woodpecker
Melanerpes uropygialis,33.30616,-111.84125,United States of America,2022-04-01,2022,4,Gila Woodpecker
Melanerpes uropygialis,23.483535,-111.0340815,Mexico,2022-05-01,2022,5,Gila Woodpecker
Melanerpes uropygialis,23.44753,-110.226913,Mexico,2022-06-01,2022,6,Gila Woodpecker
Melanerpes uropygialis,32.339388,-111.173855,United States of America,2022-07-01,2022,7,Gila Woodpecker
Melanerpes uropygialis,31.539013,-110.76063,United States of America,2022-08-01,2022,8,Gila Woodpecker
Melanerpes uropygialis,33.270355,-111.81247,United States of America,2022-09-01,2022,9,Gila Woodpecker
Melanerpes uropygialis,32.252173,-111.150223,United States of America,2022-10-01,2022,10,Gila Woodpecker
Melanerpes uropygialis,20.631155,-110.9551475,Mexico,2022-11-01,2022,11,Gila Woodpecker
Melanerpes uropygialis,31.539097,-110.760072,United States of America,2022-12-01,2022,12,Gila Woodpecker
Melanerpes uropygialis,32.260046,-110.872139,United States of America,2023-01-01,2023,1,Gila Woodpecker
Melanerpes uropygialis,33.362488,-111.736283,United States of America,2023-02-01,2023,2,Gila Woodpecker
Melanerpes uropygialis,32.317955,-110.814951,United States of America,2023-03-01,2023,3,Gila Woodpecker
Melanerpes uropygialis,31.613075,-111.042225,United States of America,2023-04-01,2023,4,Gila Woodpecker
Melanerpes uropygialis,31.580864,-111.281519,United States of America,2023-05-01,2023,5,Gila Woodpecker
Melanerpes uropygialis,22.931675,-109.887242,Mexico,2023-06-01,2023,6,Gila Woodpecker
Melanerpes uropygialis,32.421965,-110.916812,United States of America,2023-07-01,2023,7,Gila Woodpecker
Melanerpes uropygialis,20.708753,-111.445019,Mexico,2023-08-01,2023,8,Gila Woodpecker
Melanerpes uropygialis,33.567635,-111.973226,United States of America,2023-09-01,2023,9,Gila Woodpecker
Melanerpes uropygialis,23.446142,-110.234242,Mexico,2023-10-01,2023,10,Gila Woodpecker
Melanerpes uropygialis,20.659684,-110.21911533333332,Mexico,2023-11-01,2023,11,Gila Woodpecker
Melanerpes uropygialis,20.704103,-110.20398866666666,Mexico,2023-12-01,2023,12,Gila Woodpecker
Melanerpes uropygialis,31.723,-110.188862,United States of America,2024-01-01,2024,1,Gila Woodpecker
Melanerpes uropygialis,32.098597,-110.77407,United States of America,2024-02-01,2024,2,Gila Woodpecker
Melanerpes uropygialis,25.8036,-108.992725,Mexico,2024-03-01,2024,3,Gila Woodpecker
Melanerpes uropygialis,32.309623,-110.818497,United States of America,2024-04-01,2024,4,Gila Woodpecker
Melanerpes uropygialis,33.692305,-112.151694,United States of America,2024-05-01,2024,5,Gila Woodpecker
Melanerpes uropygialis,31.787811,-110.63635,United States of America,2024-06-01,2024,6,Gila Woodpecker
Melanerpes uropygialis,34.522279,-114.279496,United States of America,2024-07-01,2024,7,Gila Woodpecker
Melanerpes uropygialis,33.313103,-111.922722,United States of America,2024-08-01,2024,8,Gila Woodpecker
Melanerpes uropygialis,23.230532,-110.813151,Mexico,2024-09-01,2024,9,Gila Woodpecker
Melanerpes uropygialis,23.046438,-109.70358,Mexico,2024-10-01,2024,10,Gila Woodpecker
Melanerpes uropygialis,24.131015,-110.430104,Mexico,2024-11-01,2024,11,Gila Woodpecker
